"Objective_function","Early_InitAge_20","Early_InitAge_19","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1966","Early_RecrDev_1967","Early_RecrDev_1968","Early_RecrDev_1969","Main_RecrDev_1970","Main_RecrDev_1971","Main_RecrDev_1972","Main_RecrDev_1973","Main_RecrDev_1974","Main_RecrDev_1975","Main_RecrDev_1976","Main_RecrDev_1977","Main_RecrDev_1978","Main_RecrDev_1979","Main_RecrDev_1980","Main_RecrDev_1981","Main_RecrDev_1982","Main_RecrDev_1983","Main_RecrDev_1984","Main_RecrDev_1985","Main_RecrDev_1986","Main_RecrDev_1987","Main_RecrDev_1988","Main_RecrDev_1989","Main_RecrDev_1990","Main_RecrDev_1991","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Late_RecrDev_2011","Late_RecrDev_2012","Late_RecrDev_2013","Late_RecrDev_2014","ForeRecr_2015","ForeRecr_2016","ForeRecr_2017","SPB_Virgin","SPB_Initial","SPB_1966","SPB_1967","SPB_1968","SPB_1969","SPB_1970","SPB_1971","SPB_1972","SPB_1973","SPB_1974","SPB_1975","SPB_1976","SPB_1977","SPB_1978","SPB_1979","SPB_1980","SPB_1981","SPB_1982","SPB_1983","SPB_1984","SPB_1985","SPB_1986","SPB_1987","SPB_1988","SPB_1989","SPB_1990","SPB_1991","SPB_1992","SPB_1993","SPB_1994","SPB_1995","SPB_1996","SPB_1997","SPB_1998","SPB_1999","SPB_2000","SPB_2001","SPB_2002","SPB_2003","SPB_2004","SPB_2005","SPB_2006","SPB_2007","SPB_2008","SPB_2009","SPB_2010","SPB_2011","SPB_2012","SPB_2013","SPB_2014","SPB_2015","SPB_2016","SPB_2017","Recr_Virgin","Recr_Initial","Recr_1966","Recr_1967","Recr_1968","Recr_1969","Recr_1970","Recr_1971","Recr_1972","Recr_1973","Recr_1974","Recr_1975","Recr_1976","Recr_1977","Recr_1978","Recr_1979","Recr_1980","Recr_1981","Recr_1982","Recr_1983","Recr_1984","Recr_1985","Recr_1986","Recr_1987","Recr_1988","Recr_1989","Recr_1990","Recr_1991","Recr_1992","Recr_1993","Recr_1994","Recr_1995","Recr_1996","Recr_1997","Recr_1998","Recr_1999","Recr_2000","Recr_2001","Recr_2002","Recr_2003","Recr_2004","Recr_2005","Recr_2006","Recr_2007","Recr_2008","Recr_2009","Recr_2010","Recr_2011","Recr_2012","Recr_2013","Recr_2014","Recr_2015","Recr_2016","Recr_2017","Recr_Unfished","ForeCatch_2015","ForeCatch_2016","ForeCatch_2017"
309.088,-0.706904,1.9418,-0.682242,-0.167488,-0.966882,-1.31523,-1.87823,-1.60336,-1.01283,1.02344,-1.26497,-2.0546,-1.20187,-0.154469,-0.219697,-0.900306,0.085893,0.399095,0.607292,-3.02111,-2.73352,2.07822,0.170824,-2.00059,2.05769,-2.33308,-0.362609,1.47338,0.232537,0.178287,-0.847883,0.773593,-0.256316,-0.0399912,2.68802,-3.32803,-2.03724,-0.218144,2.09645,-0.756137,-0.790026,1.74735,-0.18881,-2.33843,1.1958,-0.592131,-2.04037,0.861795,1.11366,-0.0508047,0.628649,0.153681,0.569499,2.38758,-1.81252,0.0069388,-1.93249,0.448528,-2.24543,0.808865,0.752695,-3.49458,1.96407,0.56983,2.95613,-0.634316,0.659503,0.640207,0.846358,-1.59349,-2.11843,2.14383,5514520,5514520,1733710,1680450,1439700,1731660,2035730,2056620,2446620,2769730,2785810,2836020,2903800,2865760,2743820,2657340,2535080,2405480,3189060,3976610,4231690,4081140,4359490,4480050,4268080,4234660,4076020,3757530,3439370,3100030,2723660,2248170,2157420,2007120,1848850,1655370,1478030,2044530,2570470,2805910,2683660,2322620,1862200,1511300,1380130,1183980,1461760,1736660,2886670,3967430,4417480,4438910,3498600,2580470,3237150,3237150,64142.5,7818220,1108840,133448,8052750,100030,746303,4798290,1388910,1320010,475136,2398600,849388,1047960,15885100,38325.2,147056,938383,9578630,549927,536328,6806550,975720,113580,3872100,640326,148433,2657050,3337820,1000750,1955750,1195480,1774580,10607700,153831,1036980,156876,1726110,115711,2381340,2135360,28805.3,6574330,1548170,18053600,523627,2142860,2213170,2759610,240717,137658,9251650,3237150,1091840,921260,713974
317.289,-0.0596441,-1.46987,0.568503,0.772938,1.62726,0.0352416,0.329271,-1.73301,-1.07113,1.14079,1.20433,1.07946,-0.97656,-0.50886,-0.449309,-0.772072,1.16453,-0.960618,-0.815189,1.31411,0.375615,-0.39884,-0.147413,1.08187,1.85841,-1.23265,-0.899687,1.37054,-0.444673,0.268482,-1.0815,1.3754,-2.29616,0.64425,2.54615,-1.21308,-1.63274,-3.83607,2.46226,-1.49752,-1.85787,1.57085,0.995331,-2.26001,1.60904,-0.977211,-1.33354,1.46949,1.03053,0.212814,0.748585,-0.0877617,0.712973,2.47546,-0.787642,0.0726378,-2.19632,0.601324,-2.2185,0.838072,0.746508,-1.86979,1.64662,0.0537813,2.41322,-1.19761,0.129334,-1.23888,1.37192,3.29759,0.661202,2.42525,4058540,4058540,2172900,2066290,1947450,1883630,1717570,1571330,1761270,1960390,1951450,1916650,1895250,1825700,1743500,1775930,1764670,1764200,2207750,2682370,2862230,2753990,3041650,3231620,3147780,3050540,2906290,2712830,2544260,2343150,2099320,1781250,1742910,1627460,1470610,1257330,1061820,1472170,1911470,2156130,2110130,1818410,1422860,1083400,919786,734382,828573,895423,1245320,1625080,1697750,1537810,1393690,2467000,1683230,1683230,912122,420061,539523,1843280,3999210,181401,253742,2462110,400802,817509,211886,2470510,62779,1188490,7960080,185483,122450,13564.8,7381370,140668,98237.8,3031650,1704490,65712,3145430,236630,165542,2726970,1754710,772061,1318640,570461,1267320,7352060,279793,668044,69505.1,1142920,68110.5,1443410,1309400,94879.8,3174170,638833,6801440,184465,703672,180421,2458000,16821600,1201650,7097730,1683230,319003,249108,273137
309.602,-3.10877,-1.98364,0.416666,0.775203,-0.0366367,-2.82343,-0.192257,-1.43231,-0.715504,-2.07735,-0.825568,1.94306,-1.50245,0.698643,1.03888,-0.790302,-0.361548,-0.267947,-1.5677,0.988108,-0.17303,1.89917,1.50184,-1.23495,2.53788,-1.9079,-1.79714,1.97467,-0.525286,0.505885,-1.4756,1.60576,-0.722199,-0.297174,2.71436,-1.31959,-1.40235,-0.317689,2.66404,-2.01055,-1.27802,1.59559,0.890305,-0.46818,1.61634,-1.82149,-2.18518,1.30296,0.619115,0.418542,0.371723,-0.184862,0.663349,2.49578,-0.621671,-0.106882,-4.03464,0.307302,-2.53853,0.924389,0.640865,-3.39802,1.65869,0.21977,2.68567,-0.77996,0.762309,-2.78175,0.870393,-0.412893,-0.475021,1.93282,4447130,4447130,2223030,2042590,1846810,2149020,2618850,2770710,3593520,4216190,4222070,4345340,4359800,4179670,3838750,3754290,3617600,3368080,4122870,4816950,4893530,4532230,5149180,5560880,5365540,5134050,4839650,4427140,4156220,3795900,3306200,2819830,2632370,2382410,2100920,1777220,1512230,2186530,2800560,3026400,2820260,2354280,1803150,1425870,1275390,1061580,1225880,1345930,2141610,2848430,3072280,2872970,2097510,1557000,3527000,3527000,1017570,7960820,5247900,349795,15716100,185844,214638,9487450,778922,2190500,302089,6554850,633459,966621,19559400,343401,323265,970456,19165400,177580,373566,6652990,3277220,839408,6715680,214066,147888,4794100,2381180,1908070,1802720,1017310,2325290,14068900,601092,1084040,22191.2,1723760,99165.8,3078610,2207850,36904,5633920,1268340,15566200,498672,2576000,77864.4,3033090,832989,744667,7785270,3527000,806623,561841,456847
304.785,-1.23458,-1.31998,1.1093,-0.874804,0.889107,-0.0420108,0.120607,2.48618,-1.18759,0.982646,-1.69215,0.0253361,0.18181,1.24645,0.383217,0.606625,-1.08449,-0.56527,0.924921,-1.0055,-0.795175,-0.373178,1.23068,-0.438126,1.80061,-0.948552,-0.226979,1.33801,-0.545266,-0.0791301,-0.377021,0.973258,0.692175,-1.30326,2.8336,0.0850527,-2.40769,-1.4732,2.34765,-1.17818,-1.29121,1.44372,0.388892,-1.31677,1.48135,-1.08054,-1.27438,0.982433,1.02696,0.381678,0.62388,-0.00999414,0.645502,2.45053,-1.29381,0.000566942,-4.29928,0.185201,-3.15123,0.848781,0.388386,-3.01953,1.57448,0.298585,2.48472,-2.40779,1.56744,-1.70786,0.676305,0.309498,0.509075,-0.895196,4708580,4708580,3042550,2768260,2380910,2089430,1955630,1816220,2060940,2282150,2269910,2278570,2280590,2176120,2050040,2027550,2063250,2039420,2963170,3928170,4308370,4161220,4510020,4675100,4448990,4228260,3908240,3524460,3244180,2947650,2599990,2170810,2073240,1937440,1792780,1594850,1412060,2028610,2606920,2862600,2729270,2315490,1799150,1408700,1219250,980033,1108250,1221740,1828660,2381600,2737990,2775880,2339420,1814040,2923800,2923800,481224,728016,3568470,663174,6173410,391356,817794,3955410,601242,958659,711758,2732490,2049090,278226,17453900,1115910,95741.1,248830,11421900,335419,300985,4646980,1613860,292294,4774270,365814,299521,2839350,2935850,1511900,1916300,1008550,1923660,11510000,267237,1024870,14278.6,1276170,45195.8,2428750,1488210,47562,4589190,1227130,11201200,85589.3,4848820,188930,2077310,1441210,1731060,412740,2923800,606084,623766,432719
310.498,-0.884689,-0.766633,-1.18074,-0.443933,-1.86111,-1.3283,-0.0902218,1.96691,-2.32385,0.0644975,1.1614,-0.882996,-0.542684,-0.902498,-0.11275,-0.934426,-1.34934,0.554867,-2.7861,-1.7478,1.82055,2.02201,0.960427,0.290891,2.52027,-2.12246,0.0913215,1.65298,-1.05596,-0.247492,-1.26977,1.84256,-3.26822,0.545424,3.08368,-2.61196,-0.948404,-1.24196,2.50463,-1.7406,-1.18426,1.71782,1.01794,-1.48833,1.46534,-1.81861,-1.65034,1.08662,1.2512,-0.0404296,0.509043,0.347678,0.822323,2.60122,-1.0453,-0.200624,-3.85306,0.52052,-2.20681,0.998907,0.741524,-2.25537,1.76564,0.476561,2.68675,-1.10199,0.511059,-0.927326,0.164123,0.452189,-1.2736,-2.06643,4144060,4144060,1474330,1227900,1240040,1746990,2171520,2291760,2973320,3503930,3582950,3625690,3538160,3271200,2930500,2951400,2931220,2852180,4032320,5121480,5438080,5142510,5465250,5575340,5226930,4957710,4686630,4293800,3939460,3513140,3023330,2474080,2344210,2137900,1879390,1625350,1422040,2053950,2621340,2820640,2624950,2196510,1688160,1329980,1182750,974405,1116200,1216350,1813480,2345930,2453810,2244670,1657060,1221810,3004930,3004930,5543230,6375100,2212950,1263160,12422900,121172,1170380,5741360,383799,863055,309292,6860200,40561.3,1840510,23266300,77780.8,435150,334770,14284200,203421,357300,6521430,3215440,260652,4963550,183892,214937,3260110,3744550,988620,1692330,1409440,2192530,12467400,311969,806571,22107.5,1779730,114715,2720740,1963040,90977.4,4866970,1243590,11965000,279436,1590660,402485,1210850,1582950,260273,106691,3004930,568992,456045,302858
287.659,-2.70694,0.9814,-0.514887,-1.04638,-2.14089,0.992798,-0.192416,0.348671,-0.0144211,-0.773297,-3.26465,-0.420606,-1.47089,-1.34536,-0.345441,-0.557984,-0.459123,-0.397474,0.303987,1.5122,-1.65194,2.13128,0.472056,0.941573,2.3216,-1.22905,0.551338,1.42189,-0.963781,-0.0645082,-0.368744,1.96561,-1.70949,0.0733131,2.99724,-1.29708,-0.625914,-0.475484,2.48004,-2.43672,-0.916718,1.60477,0.487993,-2.96608,1.4342,-0.23322,-3.66268,1.10845,0.937351,0.151912,0.246317,0.338595,0.585642,2.4068,-1.11088,-0.0400368,-3.45524,0.0566843,-2.37471,0.750219,0.548107,-2.59097,1.6057,0.133761,2.31378,-1.09485,0.229995,-1.56208,0.750854,-0.45725,-0.657212,1.35739,4665850,4665850,1105010,1376320,1512150,2130600,2623850,2864660,3666710,4235460,4336830,4345190,4172940,3824090,3439310,3578550,3660900,3560650,4859740,6030210,6331490,5973220,6327240,6420850,5989880,5625490,5178390,4594810,4141200,3711520,3218800,2699840,2549890,2337890,2081210,1812250,1593580,2293730,2906680,3131260,2926440,2436310,1858420,1438090,1266620,1038870,1227400,1374990,1980900,2488810,2562610,2310020,1736900,1293090,3681860,3681860,225199,10297500,1988750,3326670,13509000,390851,2363090,5696040,524924,1290310,949555,9748030,245273,1462660,27269300,371397,740586,869688,16742300,122302,560547,6981330,2278610,71841.8,5830130,1093470,35219.3,4128460,3443510,1546960,1691090,1838610,2324200,14120800,411618,1256570,42240.5,1424280,124522,2786600,2208200,92247.2,6002790,1326450,12118300,408858,1619200,276548,2802140,828546,655752,4699770,3681860,610177,491329,347491
315.448,1.5128,0.627355,-0.241868,0.513778,0.140542,2.64585,-1.20041,2.46798,0.994812,0.233362,-1.27707,-0.99929,1.25506,-0.446031,1.20944,0.227886,-1.47574,0.842715,-4.13125,1.34351,1.13325,1.49497,1.46685,-1.19332,2.21456,0.898569,-1.18265,1.50925,0.213771,0.539669,-1.17984,1.66263,-0.953657,-0.743356,3.03278,-1.17194,-2.6628,0.211448,2.55095,-1.14449,-2.08436,1.76565,0.743824,-3.08089,1.43604,0.261087,-2.24033,1.22623,0.954475,0.269145,0.187362,-0.288477,0.51849,2.43068,-1.2899,-0.419891,-3.80938,0.211403,-2.52135,0.631149,0.405162,-3.52656,1.60116,0.193592,2.63082,-1.32419,0.780598,1.14408,-2.26715,-0.563889,-1.396,-0.0229836,4490450,4490450,3411760,3170390,3104560,3372070,3719820,3720280,4208750,4693740,4674430,4574690,4404010,4136320,3765350,3718790,3612230,3349790,4642260,5843750,6116210,5766810,6221570,6409960,5998710,5680910,5311540,4766170,4308200,3892870,3403170,2911840,2781750,2574310,2289190,1934060,1635760,2365320,3006090,3204200,2952970,2445780,1860240,1422960,1219340,967217,1176530,1362600,2372460,3234340,3527730,3579540,2628600,1709500,3777590,3777590,4376870,6272390,6095000,427186,12932000,3468490,433947,6418360,1757000,2432950,435556,7463930,544312,671518,29289900,436348,98954.3,1759360,18267200,453310,177291,8334900,2997290,65362.4,5977940,1842780,150763,4818160,3660120,1836680,1690150,1047630,2338310,15719500,377754,915971,31127.9,1738240,112801,2623320,2070270,40046.6,6688730,1608990,18683800,361355,3042940,4418490,146132,802809,346348,1343920,3777590,1013120,845135,514631
306.217,0.181232,-2.80524,-2.42833,1.22087,0.285977,0.156798,1.47588,-0.144759,-0.289495,0.0410053,-1.92546,1.62902,-0.0923797,-2.40924,-0.35228,-0.585984,0.283129,-1.04303,-0.0875094,0.551687,1.91062,-0.36233,1.81936,-0.874963,2.65773,-2.50647,-1.52679,1.6325,-0.286117,-0.662191,-1.77549,1.25577,-0.490879,0.329145,2.94413,-1.57213,-1.83021,-0.191102,2.43403,-2.66801,-1.0192,1.70354,0.979929,-2.94563,1.34548,-0.543222,-1.72779,1.06991,0.916964,0.533035,0.177144,0.287095,0.706068,2.37033,-0.646927,-0.268749,-2.12563,0.135511,-2.96089,0.696417,0.606577,-2.46783,2.04335,0.451529,2.93906,-1.6425,0.134582,0.875446,2.2137,-0.0244311,-1.12969,0.8457,4749230,4749230,2009810,1842960,2089960,2410450,2839830,3006740,4010800,4809330,4910460,4886150,4728260,4352020,3865820,3591630,3336970,3111770,4250060,5339980,5639860,5361620,5737010,5875300,5523750,5275180,5029230,4625440,4238540,3804590,3306970,2773410,2595820,2398810,2162500,1897160,1691000,2335210,2918860,3128120,2928990,2460400,1897940,1469550,1287650,1060210,1421400,1782010,3117630,4260520,4590910,4489900,4104360,3615660,3450710,3450710,8121080,827187,7448450,511632,17791900,102248,278417,6631260,974659,668970,219332,4522970,782528,1767460,24020400,261042,206327,1076590,14904100,90454.1,472001,7192850,3478230,68470.4,4989010,751138,228539,3722720,3161400,2120930,1476350,1634590,2456570,12766000,614869,934863,149250,1440530,64759.4,2467950,2188220,97407.2,8666990,1697880,21596200,228895,1438790,3087980,11826200,1259690,414778,2964140,3450710,1000060,1037330,965245
308.147,-0.266987,-0.614127,1.9738,-1.85589,0.00612252,0.674503,0.569375,0.39445,-1.1173,0.057953,-0.449579,1.15581,-1.67081,-1.66925,-1.43486,-3.62691,-0.948353,1.72031,-0.419567,0.857413,-0.460904,1.274,1.22833,-0.71465,1.70599,-0.469558,-0.111822,1.07894,-0.327089,0.242427,0.0454964,1.27415,-0.223378,0.346097,2.77941,-0.779807,-1.25109,-2.5876,2.35346,-1.23818,-3.06825,1.28136,0.651799,-2.60781,1.25325,-0.801027,-1.32072,0.890181,0.654914,0.0388736,0.364006,0.0380464,0.796945,2.28704,-1.19801,-0.146822,-2.74908,0.227506,-2.60458,0.778547,0.618325,-2.45672,1.75037,-0.0895004,2.57392,-0.668726,-0.49418,0.545876,2.4597,0.0407795,-0.639238,0.154813,5917040,5917040,2667900,2898080,2851290,2987980,3220280,3203240,3514490,3705860,3581080,3460980,3306990,3097030,2909310,2972630,2983440,2939390,4259120,5434400,5733510,5341030,5846900,6125210,5782940,5423920,5037940,4515140,4118740,3705690,3226060,2713110,2543980,2310170,2059690,1788880,1619120,2326050,2905510,3084390,2850050,2387610,1837770,1469460,1352690,1156420,1409050,1581580,2432430,3161240,3262460,3081550,3167000,3397320,5040650,5040650,1009440,5852250,5566850,807471,9258920,1049950,1534840,5109210,1242860,2179620,1770950,5954130,1310580,2329290,26570900,753321,511652,140401,19810600,539757,87816.6,6848200,3617820,137549,6456190,811512,474070,4230320,3237980,1671730,2272170,1593340,3279460,13849200,408756,1327220,104813,2088420,120489,3375190,2636220,111649,7239440,1070900,16787400,687572,950594,2889050,19736300,1732300,883614,1988170,5040650,1011040,862337,1232850
294.208,1.85241,1.06573,0.943836,-0.669929,0.555818,1.0233,-0.171215,1.79921,-0.48309,-1.59825,0.148975,-0.45993,0.74101,-1.07963,1.7583,-1.4799,-1.99325,0.554534,0.438362,0.550604,-0.956303,1.53726,-0.182286,1.13491,1.64087,0.165752,-0.743611,1.44294,-0.930063,-0.817469,-0.188648,1.14091,-0.289767,-1.45552,2.69471,-0.750725,-0.584234,-0.295049,2.35187,-1.68147,-2.2409,1.43632,0.588467,-1.91348,1.19725,-0.472943,-1.26706,1.1867,0.503612,-0.106824,0.304031,-0.47759,0.635681,2.40178,-1.1934,-0.377498,-2.75595,0.381341,-2.9709,0.792739,0.53454,-2.88273,1.75302,0.50137,2.74191,0.0403627,0.439165,1.25467,-2.15058,-0.606241,-1.54744,-0.393319,5150140,5150140,3462890,3226680,2878040,2894770,2871540,2858410,3170320,3425570,3362700,3337290,3271620,3036540,2779060,2705660,2628520,2466790,3277350,4112300,4412140,4267230,4728490,4982420,4765250,4542010,4251430,3862070,3508190,3142190,2750620,2347050,2228930,2011070,1762210,1470300,1240350,1874880,2482870,2746440,2609400,2225150,1741170,1387290,1246330,1048110,1277360,1505530,2505610,3463580,3830730,3941810,3115770,2220110,3368350,3368350,471979,5676800,1005670,3756360,6225060,1423310,579186,5193830,483274,540501,1011830,3797110,899890,279679,17688800,560011,681357,927074,13148000,232366,133742,5305350,2266040,185056,4133050,772270,346300,3988190,1987340,1059820,1587940,716721,2139300,12130500,322099,784138,75451.8,1758330,61206.5,2588100,1929830,60828.2,6138220,1688820,16585500,1148670,1843970,4306670,144179,676973,258822,790234,3368350,938497,834525,578486
296.074,-0.236093,1.15723,-0.764853,-1.10192,-0.104532,-0.0556151,1.02526,-1.20811,-1.06327,-3.16891,0.992498,0.334737,-0.212376,-2.66695,-2.64916,1.82571,-1.20937,0.928664,-0.571887,0.109588,1.15161,-0.302912,1.52567,-0.829146,2.33208,-0.450554,0.0696447,1.65068,-0.756504,0.185419,-0.31182,1.42813,-2.51751,0.0386015,2.55271,0.111377,-2.47474,-0.0961913,2.53375,-2.05925,-2.06771,1.51261,0.381937,-1.38993,1.35053,-0.322685,-2.63968,1.02328,0.871878,0.457234,0.272029,0.0897149,0.50995,2.36351,-0.607867,-0.0796742,-2.74513,0.265598,-2.84853,0.609054,0.428199,-3.88592,1.77743,-0.154588,2.59296,-0.558461,0.328881,2.83321,1.8398,-0.408377,-0.244715,-0.139411,4843620,4843620,2671550,2540410,2435160,2402700,2490810,2460070,3021210,3534250,3663230,3780100,3781280,3615640,3379920,3336290,3216370,3033990,3600510,4228560,4389060,4180520,4696320,5046880,4900550,4711940,4399170,3977870,3628950,3275220,2870750,2391090,2244240,2069710,1861380,1620560,1394230,1925770,2453380,2693820,2567320,2179670,1691410,1297340,1094510,860414,1042910,1194930,1878860,2531180,2733500,3720120,4585560,4506410,2982950,2982950,3377210,784428,4860400,460605,10913900,674375,1158490,5706930,515469,1325310,806082,4576500,88021.9,1132980,13954600,1208330,92341.1,1008090,14020000,141455,141328,5093350,1641390,278402,4294840,800351,78348.4,3028160,2571560,1666310,1374330,1133740,1701250,10633800,531029,947905,67959.2,1393600,61588.2,1918270,1545650,19753.6,5495790,751204,12289100,541576,1421360,18046100,6736780,730983,873574,969511,2982950,682489,1042250,1107940
306.969,-0.247381,-0.863463,0.883159,1.40119,1.44006,0.410469,-1.94646,-1.38572,-0.458142,0.517619,-0.279154,0.427742,-1.81778,-0.0832193,-2.09777,-0.957756,0.704727,-2.03788,-0.297428,0.64622,-0.838101,-0.0349691,0.620199,1.38216,1.67942,0.620244,-1.03144,1.21435,-1.12426,-0.38,-1.64214,1.56247,-1.49029,-0.145173,2.69767,-1.17077,-0.572685,-0.784005,2.35219,-1.84096,-1.77429,1.48411,0.445616,-1.78164,1.43827,-1.03648,-1.38862,1.18971,1.02603,0.287291,0.438776,0.154245,0.641647,2.34632,-1.22317,-0.400521,-2.2932,0.468357,-3.32322,0.872824,0.755226,-3.73095,2.01676,0.677577,2.76471,-0.610929,-0.0849451,-0.406151,-3.46724,-0.88803,0.667499,-0.957553,4864480,4864480,1664100,1558690,1387730,1298730,1203780,1236040,1580990,1929040,2009850,2026560,1987030,1846600,1684540,1758970,1812530,1805090,2519830,3239840,3521900,3418940,3830270,4067940,3919380,3780180,3552130,3235540,2988430,2719640,2410050,2031740,1987950,1868530,1701070,1489660,1294350,1763980,2206710,2389470,2252060,1894310,1451290,1118530,997607,828698,1071680,1309850,2082430,2799920,2994640,2821310,2101080,1428160,2808310,2808310,383978,843561,1575370,3312900,4360710,1524120,312536,3091820,300828,634292,178804,4337840,200600,777844,13442600,280568,545074,458820,10679500,160619,174181,4562180,1608000,172630,4286670,356381,247741,3216530,2675310,1236850,1432680,1063700,1695200,9021060,244515,602948,95225,1529360,34127.5,2188730,1825050,19051.5,5749570,1407820,12443400,452566,856710,655139,31002.7,405113,1821350,327763,2808310,632027,530712,340065
304.944,-1.60618,2.03304,-0.830822,-1.62019,1.25068,-0.928414,0.663651,0.646313,2.31183,0.702889,1.27418,0.934905,-0.258277,0.350975,-0.133115,-1.08758,1.07699,0.137493,0.25943,0.493646,0.0836724,0.784707,1.02628,-1.07527,2.11536,-1.48527,0.631892,1.30107,-1.36449,0.691823,-1.72468,1.43049,-0.177902,0.472049,2.70049,-0.265739,-1.70209,-2.04961,2.46617,-3.85235,-1.4368,1.48076,0.381838,-1.16345,1.01699,0.14227,-2.13199,1.07452,0.932027,0.0623988,0.591415,0.140268,0.467681,2.44533,-3.03059,-0.286216,-2.19218,0.390852,-2.45279,0.934457,0.634475,-2.21542,1.93944,0.227776,2.85971,0.515355,-0.835585,-0.0809833,0.479102,0.706937,0.967889,0.424241,4741730,4741730,3431030,3158920,2836870,2690330,2626300,2447110,2793630,3106330,3179970,3220260,3156350,3022790,2831260,2833040,2816340,2780000,3624660,4452790,4699140,4444910,4834460,5047900,4813990,4575990,4236530,3814280,3389460,2994570,2602430,2164380,2071550,1907700,1737870,1534460,1337240,1985580,2579180,2821030,2672580,2274350,1785020,1438520,1311460,1122220,1426130,1701510,2821830,3925670,4293460,4122550,3145270,2305720,3050460,3050460,1226600,2461420,3113790,379408,9206120,250142,2096930,4121140,287054,2245530,200149,4683040,933827,1788770,16603100,854304,206245,147072,13478800,24242.6,272325,5045080,1678180,357163,3150830,1307570,133712,3278620,2817670,1164750,1969710,1245450,1712640,12214300,50311,815952,123821,1648820,95645.4,2796870,2028820,114692,7228560,1277770,18331200,1792470,483667,1047360,1841070,2308080,2955510,1680920,3050460,912031,825007,612967
303.803,-0.169611,-0.385964,0.394416,-0.544034,-2.98329,-0.0244119,0.931897,-0.494912,-0.759644,-2.48195,0.0113602,-3.1324,-2.83675,-0.451998,-0.222046,-1.27657,0.605471,0.428161,0.437799,0.410181,-0.182083,1.16102,0.17255,0.196079,1.55024,-0.365908,0.369769,1.10757,-2.61087,0.170341,-2.9188,1.63262,-2.0886,-0.0826339,2.52993,-0.905511,-3.37739,-1.30789,2.58884,-0.414174,-2.22835,1.55642,0.49907,-1.59627,1.32527,-0.107183,-1.70947,1.35411,0.671915,0.528596,0.547439,0.64201,0.49214,2.65893,-0.76603,0.123347,-2.72081,0.528484,-2.79094,1.18468,0.671138,-2.03822,1.8253,0.612563,2.85832,-0.540211,-0.528979,2.14992,0.955948,0.229182,-0.272317,-1.23294,4752020,4752020,1409120,1424220,1326480,1371280,1354920,1248250,1339330,1448350,1448140,1425560,1381030,1290740,1201400,1282190,1343020,1363090,1769620,2212430,2379850,2290520,2734900,3115540,3169330,3165720,3037680,2821410,2586320,2354680,2101500,1769900,1694650,1550500,1377060,1195910,1021710,1488410,1981540,2263810,2229520,1932970,1524800,1219560,1088140,910556,1020420,1114200,1669400,2267760,2446330,2692730,2805780,2647770,2005600,2005600,500110,1921760,700399,724197,2795260,401217,855565,1830460,44427,713786,32209.7,2991160,70785,537067,7426040,240257,21760.1,181209,9053640,446031,75127,3378830,1176820,144757,2670920,629964,124984,2628390,1298140,1081500,1090260,1170950,974923,8149410,251411,689345,43081.7,1142180,41189.2,2128100,1200120,74801.3,3430820,956075,9423730,324772,370164,5781870,1778110,874815,533570,202133,2005600,418712,505548,484253
